x	y	BPH_1	BPH_2	BPH_3	BPH_4	BPH_5	BPH_6	BPH_7	BPH_8	BPH_9	BPH_10	BPH_11	BPH_12	BPH_13	BPH_14	G5_1	G5_2	G5_3	G5_4	G5_5	G5_6	G5_7	G5_8	G5_9	G5_10	G5_11	G5_12	G5_13	G5_14	G5_15	G5_16	G5_17	G5_18
907	1089	-0.813803082	0.054699696	0.163054115	0.025982603	0.217520431	-0.686772661	-0.747825936	-0.930260993	0.059310281	-0.568153345	0.161593395	0.064689243	0.313412822	-0.010851471	0.118654757	-0.017805118	-0.013658538	0.093425303	0.081965067	0.193211243	0.169134572	0.136376894	0.15770884	0.047245945	0.089643495	-0.106986789	0.259311657	0.19924244	0.091886259	0.120102686	0.246316949	0.055560065
693	493	-0.154168269	-0.106221624	-0.009629982	0.106224317	-0.036379597	0.311638215	-0.394358963	-0.360252397	0.246363561	-0.160066569	0.053746572	-0.032751567	-0.064571653	-0.369864133	0.007033083	0.100630449	0.039264869	0.029911527	0.221319114	0.153501605	0.121354094	0.021096285	0.225380741	0.103329186	0.166723993	-0.213023935	0.140083917	0.162442575	-0.027262579	-0.15555471	-0.127581521	0.096071053
1557	524	0.231942773	0.053214507	-0.054079369	0.086973144	-0.015138194	0.267110599	0.447259574	0.208082488	0.138042863	0.576154565	0.045083738	0.088641636	0.315409262	-0.032174303	0.032778732	0.027736399	-0.015909862	0.212938408	0.014291826	0.061086405	0.016877105	0.038402394	0.088618734	0.050421453	0.24551374	0.11759225	-0.093617381	0.011650315	-0.012619238	0.052927666	0.04737612	0.112340857
1559	451	-1.063780922	0.083499044	0.130604107	0.128708115	0.078430066	-0.409321735	-1.213232847	-1.553193044	-0.019630381	-1.132521873	0.134499673	0.019631721	0.1974799	-0.319522518	-0.146911244	0.208850335	0.258801453	0.065433786	0.277968702	-0.050117767	-0.100609728	-0.034451496	0.052026765	0.109584992	0.012689953	-0.47203003	0.089291486	-0.110499278	-0.031526517	-0.22405484	0.087611181	-0.117406347
1951	552	0.341217392	0.034034923	-0.11806775	-0.135590756	0.041477099	0.143463517	0.290984965	0.022845372	-0.002723737	0.268052613	-0.023350534	-0.212482012	0.013967105	-0.016622563	-0.553731307	-0.150129557	-0.051605511	-0.004670324	-0.128993436	0.066188343	0.003155853	0.015668604	-0.012943263	0.02736733	-0.179147477	-0.147599775	0.07599842	-0.132707733	-0.026890154	0.052178209	-0.068384466	-0.020766349
1964	343	-0.283549485	-0.041457299	0.002037948	0.011428678	-0.104320422	-0.553897534	-0.856798257	-0.914182199	-0.049510285	-0.835809677	-0.166645926	0.152242108	0.186947397	-0.124225933	0.031802371	0.084824028	0.067969274	0.040322251	-0.041903937	0.014793469	-0.105255922	-0.073319299	-0.036184499	-0.004708585	-0.029756158	0.005393493	-0.022010989	-0.132007242	-0.009441016	0.034951642	-0.241213716	-0.047161546
657	1017	0.07866872	-0.385803271	0.052356084	-0.090499116	0.009558027	-0.414621774	-0.310092389	-0.255863589	-0.343861497	-0.224756953	-0.184392559	-0.158417635	-0.087629835	-0.052430662	0.121090097	0.090169127	0.021842613	-0.127540056	-0.120356091	0.067808508	-0.110880652	-0.13940887	-0.244474263	0.055211686	-0.322874884	-0.031855496	0.023915287	0.073730595	-0.238924295	0.441371468	-0.131403059	-0.079016214
1142	749	-0.041673068	-0.061578973	0.01848386	0.088414402	0.106107609	-0.005693818	-0.403924609	-0.03447037	-0.149707711	0.084513911	0.032373259	-0.052067329	0.067463434	0.004993428	0.236173854	0.157852647	0.031443019	0.353888999	0.251599327	0.139554296	0.11821992	0.03990501	0.08413894	0.046089583	0.031487093	-0.039215278	0.250849898	0.219361363	0.044393772	0.127158882	0.087145019	-0.046418519
549	86	0.224963696	-0.029689221	0.092375592	0.167451539	-0.033106909	0.156182006	-0.057425222	0.243660636	0.129218471	0.300567286	-0.052115202	0.011045008	-0.042606675	0.023297346	-0.022089873	0.026840301	0.061530542	-0.119499054	0.01743856	0.184664379	-0.097861308	-0.137691047	-0.129061121	-0.194437154	-0.089427264	-0.176359069	-0.074313493	-0.036015403	-0.021926837	0.002379375	-0.176780585	-0.014770376
1154	99	-0.314492744	0.202308997	-0.17124131	0.089024193	0.018345139	-0.668463316	-0.696021794	-0.583454408	0.132422971	0.053266558	-0.16977339	-0.182878951	-0.049055159	0.050594217	-0.011155389	0.158840085	-0.029950393	0.067446853	-0.047281478	0.068615452	0.150087747	0.065177042	-0.037707924	0.147386253	0.076000433	0.123885449	-0.04367959	-0.00817661	-0.098417974	0.285407549	-0.182565119	0.113555647
491	85	0.262845458	-0.106768705	0.041320902	0.202652528	0.00914665	0.069184539	-0.09974943	0.244574274	0.069809643	0.240533642	-0.082999305	0.240765309	-0.123474163	0.039110941	-0.013304949	0.044266993	0.051098341	-0.173149982	0.178870883	0.056539517	-0.132015156	-0.152126138	-0.020256759	-0.138309058	-0.032593363	-0.221121163	-0.191290331	-0.022647612	-0.020223888	0.007438788	-0.406176868	0.018398558
531	228	-0.321041912	-0.100325379	-0.022697915	0.128086012	0.032341706	-0.55850479	-0.374121395	-0.005532002	-0.1280036	-0.23012361	0.020714758	-0.230682749	-0.068364172	-0.006416328	0.153165705	0.113993671	0.052814445	-0.052509914	-0.094617704	0.059476738	0.056467681	0.140274237	-0.032009449	0.069131544	0.044608771	-0.065061537	0.038136973	0.065019599	-0.061933089	0.000305717	-0.066754194	0.073975005
1233	337	-0.157730521	-0.068368936	-0.035188167	-0.042125879	-0.096902966	-0.293274993	-0.280700957	-0.34754939	-0.202195876	-0.190158067	-0.018825602	-0.140917325	-0.267723849	-0.061529248	-0.060479865	0.062059186	-0.083343897	-0.051969358	-0.185212799	0.012900264	0.014917482	0.012857451	0.054233273	0.104837668	-0.024283884	-0.093584333	0.039152843	0.042399858	-0.040065992	0.046448826	-0.095476572	0.018967676
305	394	-0.08358324	0.165153344	0.100196604	-0.057647205	0.112546929	-0.245875429	-0.223509976	-0.135783119	-0.066896101	-0.086906275	-0.023674454	-0.139063363	-0.194894873	-0.017417289	0.028969009	-0.003564355	-0.240624786	-0.162817004	-0.055767309	0.252129314	0.116842807	0.109685894	0.216292784	-0.043115823	0.125941986	0.05422121	0.304108725	0.130160604	-0.009694552	0.292016939	-0.028324143	0.073316229
1377	278	-0.335090409	0.096085609	-0.046765441	-0.063996557	-0.069784629	-0.137852522	-0.016097145	-0.377799649	-0.127853075	-0.145274866	-0.061549822	-0.216850088	-0.266102646	0.018131616	-0.109510781	0.048580754	-0.347732468	0.135445503	-0.099930193	0.02875458	0.058920102	0.021935965	0.325900033	0.027608106	0.060594056	-0.18811851	0.149428916	0.084527143	0.044006544	-0.061739653	-0.108568966	0.029117266
308	1234	-0.111262262	0.033141305	-0.075438754	0.081568501	0.070237005	0.001356231	-0.133411321	-0.248481968	0.018662876	-0.20709663	-0.019773296	-0.126915582	-0.131316253	0.008607467	0.039626957	0.116807231	0.034495121	0.119480867	-0.105248902	0.15826925	0.160152399	-0.069793669	0.183707393	0.112097098	0.075307496	-0.018813187	0.008926378	0.204823162	-0.040477375	0.173519887	0.035325973	0.081401688
733	373	0.28081182	-0.086499783	0.006154221	0.091468636	-0.264070722	0.310968695	0.105037208	0.186755598	-0.019547193	0.256937665	0.080301385	-0.067764528	-0.072313843	0.055075329	-0.849995505	-0.044614602	-0.054566302	-0.725378432	-0.045779829	-0.195555673	-0.140428828	0.053724371	-0.261250032	0.077396907	0.265583771	-0.019251439	-0.18513954	0.140604659	0.056386179	0.106514662	0.096229615	0.135731198
1888	855	-0.334087254	0.127199671	-0.227785261	-0.099854433	0.138807023	-0.524596818	-0.144587228	-0.275286541	-0.257285642	-0.460709061	0.465700435	-0.310807743	-0.128150037	0.004304914	-0.188308605	0.097414999	-0.22339915	0.190989331	-0.083355561	0.167032172	0.145810341	0.150732925	0.025272784	0.020933147	-0.109611175	-0.089352079	-0.009627878	0.06035285	-0.045520352	0.328645813	0.270672011	-0.038225346
448	308	-0.14672378	0.131962889	0.026252699	0.342418191	-0.013925574	0.053210374	-0.171658991	-0.131788907	-0.011588981	-0.376397157	0.464948599	-0.407859267	-0.253027648	0.123843681	0.040945219	0.080870641	0.140087824	-0.108261188	0.029728849	-0.003774446	0.179782302	0.124792231	0.113482597	0.121144563	0.495207463	0.252891019	0.195664003	0.312980057	0.153209023	0.245458069	0.040879328	0.179064898
1895	345	-0.552110338	-0.002302974	-0.023323609	-0.005570153	-0.015567145	-0.538833055	-0.432830626	-0.901201124	-0.029452257	-0.681102338	-0.033998179	0.037976988	0.120462658	-0.043414696	-0.04819619	0.03109868	-0.069483192	-0.075534077	0.005724905	0.032483321	-0.099854541	-0.041208376	-0.010889192	0.040342105	0.015370476	0.012213741	0.000178955	-0.138424336	0.012378608	0.037058616	-0.246199869	-0.005007315
1084	98	-0.34771311	-0.029066738	0.023010787	0.140222459	0.0816452	-0.496245136	-0.723820801	-0.345132637	-0.053364225	-0.239989153	-0.015497618	-0.036756505	-0.142623415	0.039473115	-0.067019915	0.018003347	0.036213861	0.042615159	-0.025959757	0.074429124	0.000256194	-0.048338767	0.016357538	0.024713152	0.039424552	0.030704984	0.007976246	0.022390053	-0.051486233	0.092207047	-0.138253724	0.089423891
678	365	0.094442035	-0.073813002	0.016524898	0.069168316	-0.309444948	0.181277638	0.026417642	0.06388137	-0.036974253	0.269239211	0.066608189	-0.070386578	-0.065280281	0.104288806	-0.999058354	-0.042706485	-0.047521626	-0.758308143	-0.069871878	-0.177928644	-0.100189303	0.03481668	-0.237814814	0.097941405	0.334371257	-0.008956755	-0.203512756	0.180512947	0.029031851	0.142973401	0.081449951	0.158637569
792	382	0.227570881	-0.04931467	-0.004301593	0.067147421	-0.165278438	0.428753644	-0.094410608	0.090750651	0.049790591	0.031004096	0.122176052	-0.105592777	-0.080273848	0.042017152	-0.560385426	-0.068150853	-0.084773821	-0.447919498	-0.010467478	-0.22467002	-0.230881599	0.054430959	-0.273149995	0.057848418	0.167598417	-0.028196586	-0.175250501	0.032093112	0.083876232	0.148131094	0.065349797	0.095545555
831	343	-0.121668014	-0.034398062	-0.043641311	0.118025638	0.026272868	0.10480716	-0.233563302	-0.260988164	-0.053962104	-0.147907767	0.073355257	-0.023777842	-0.009172761	0.013195745	0.121826037	0.101146602	-0.001982493	0.457152251	-0.061820864	0.026376641	0.038922624	0.063674375	0.210165182	0.131744652	0.096372675	0.096104042	0.02855027	-0.140156326	-0.067614156	-0.024488101	-0.084074712	0.092338959
1040	312	-0.320481199	-0.097810381	0.015092241	0.084936694	0.028075685	0.211552643	-0.303397607	-0.133679478	-0.182597629	-0.404450837	0.175135211	-0.224255454	-0.06297859	-0.119281987	-0.074704496	0.033181949	-0.044405471	0.100616406	-0.08603907	0.091059333	0.06790009	0.083588338	0.099581882	0.084418307	0.070850753	0.005977421	0.059652849	0.151206699	-0.033674572	0.081331811	0.009223638	0.105301112
468	225	-0.16032431	-0.103553443	0.00158781	0.156293206	0.019912351	-0.223580438	-0.312136792	-0.355614559	-0.024099678	-0.151953042	0.021557675	-0.029530519	0.443477861	-0.141797131	0.255002784	0.07636777	0.055631444	0.044448929	-0.075470863	0.08295234	0.087019822	0.157259103	0.168441675	0.200273535	0.055931903	-0.016421107	0.009179441	0.166827035	-0.03511945	0.108270047	-0.027801256	0.183034369
1324	218	-0.640020197	-0.366127975	-0.032751089	-0.177505856	-0.221443519	-0.27631326	0.014473903	-0.686947149	-0.287633221	-0.521339401	-0.030917723	0.35406103	-0.22358296	0.012362372	0.074706956	0.133495442	0.027000114	-0.034568604	0.080244481	-0.200964207	-0.225646049	-0.227613203	0.029398407	-0.096714341	-0.10478902	0.028243124	-0.119756888	-0.258084823	-0.217598994	-0.101290807	-0.178665894	-0.036426922
438	226	0.036646429	-0.110529476	0.011089368	0.141385119	0.032157294	-0.067582749	-0.193343739	-0.214918158	-0.050151992	-0.158366603	0.010750611	-0.348949975	0.063511489	-0.057699199	0.124551599	0.045938121	-0.003142956	-0.105197025	-0.120063938	0.110704171	0.100205395	0.133122751	0.102057635	0.088020272	0.112489059	-0.066341409	0.057421894	0.160493649	-0.043735627	0.081497857	-0.065366002	0.085253785
931	313	0.061595779	-0.241394954	-0.003898037	0.01711341	0.03159018	-0.154313673	-0.165408579	0.063544475	-0.108098712	0.043763453	0.07434066	-0.141179711	-0.071400651	-0.223461453	0.021711123	0.064222811	0.023622945	0.109669804	-0.060561099	0.067190181	0.029648915	0.087912378	0.08592211	0.121089067	0.096807442	0.083959083	0.028840912	0.064837402	-0.068830255	0.029448467	-0.013890106	0.132815703
92	110	0.028206631	-0.078913281	0.030026483	0.029642621	-0.061456935	-3.34E-05	-0.116442971	-0.031857993	0.114620319	0.033078906	-0.017289869	-0.003653829	-0.037462506	0.007302419	-0.187906281	0.020653639	0.030176865	-0.005217005	-0.149525358	0.119721938	-0.048288279	-0.05372697	0.012971003	-0.023420539	-0.027708788	-0.034607853	-0.109820387	-0.043437842	-0.183025331	-0.004168133	-0.074059475	-0.063132033
148	489	0.020802033	-0.092931506	-0.121034719	0.065575876	-0.017538908	0.003412336	-0.046336864	-0.037552435	-0.008312005	0.050865428	0.004639602	0.032365308	0.017634394	0.01444823	0.014502951	0.038875116	-0.015333147	0.015275278	-0.055257142	0.088700566	0.058244721	0.093472202	0.164928402	0.126725527	0.10027909	0.102214934	0.192562357	0.173760584	-0.008495745	-0.007343168	-0.118996294	0.10156711
1988	468	0.728121832	-0.125137109	-0.237056432	0.066442067	0.08237635	0.855028206	0.64996848	0.820601098	0.079329668	0.833813707	-0.293440985	-0.365388496	0.015524564	-0.042310309	-0.153463182	-0.143559206	0.077742976	0.02516331	0.093839346	0.375578969	0.074340132	0.07650984	0.129363365	0.157918267	-0.237085597	-0.447743932	0.235914546	-0.107426248	0.05893684	0.018687535	-0.087962115	0.06325708
1405	1542	-0.391496266	-0.636967167	-0.745188516	-0.422204461	-0.304340014	-0.471622325	-0.583436673	0.643212217	-0.342563318	-0.668141083	0.128759903	-0.285366617	-0.453445734	0.433823802	-0.83092221	-0.897145427	-1.128362948	-1.05870363	-0.983698147	-0.528674479	-0.890240088	0.013819177	-0.688848185	-0.563994238	-0.776211511	1.535501488	-0.525237605	-1.218157234	-0.317363738	-0.955081857	-0.958440606	-0.308989122
1783	1534	-0.055753242	-0.920617179	-0.830609337	-1.087971068	-0.297794825	-0.454282155	-0.369460017	1.305936165	-0.380370562	-0.460988027	0.191487184	-0.45652461	-0.809842496	0.30416642	-1.179968309	-0.759868027	-1.178837401	-1.431792491	-0.919928694	-0.602607593	-1.049849113	-0.021241775	-0.691066854	-0.507286017	-0.839683198	1.459748764	-0.708574087	-1.386929193	-0.790204936	-0.897018146	-1.201668143	-0.464594061
2071	601	-0.250549367	-0.614926912	-0.043188818	-0.233926161	-0.464613837	-0.441364347	-0.283237198	-0.16114081	0.03409011	-0.169543098	-0.506181868	0.047412133	0.091893102	-0.596619837	-0.229807821	1.572625947	-0.469243173	-0.299117455	-0.084521086	-0.232485542	-0.349443773	-0.411680948	-0.562848309	-0.500331011	-0.640066999	-0.624498806	-0.456689057	-0.570172104	-0.707836937	-0.433322541	-0.526708128	-0.605740066
2203	489	0.837605235	-0.024975741	-0.692905552	0.022777284	0.005042105	1.206333916	-0.208974346	0.168089594	0.122286777	1.093123826	-0.667717043	-0.367926119	0.008918638	-0.204013634	-0.096734004	-0.065764535	-0.055601363	-0.054910606	0.060607362	0.047824335	0.03827269	-0.022995048	0.010177119	0.010245503	-0.431857072	-0.741351327	-0.074433488	-0.24225634	-0.047287002	-0.691314091	-0.349404783	-0.055762988
2096	1529	-0.381295455	-0.672675977	-0.566112783	-0.190286756	-0.094503745	-0.66755085	-0.668784195	0.773114281	-0.413899262	-0.66630032	0.235385181	-0.421810761	-0.471686405	0.107786093	-0.525761764	-1.113895396	-0.624781966	-0.672746292	-0.364404591	-0.499205147	-0.654567441	-0.061123094	0.058509208	-0.540270354	-0.699534231	1.336113463	-0.200919467	-0.80979482	-0.58004618	-0.741020343	-0.716558228	-0.100209002
1572	378	0.750226148	0.350429822	-0.290198842	-0.16804691	-0.268378456	0.328124577	1.079251415	0.204282341	-0.43465221	0.102949763	-0.38792556	-0.607399162	-0.634218245	0.130393469	0.100883771	-0.51901686	-0.765378796	-0.081824042	0.126784142	-0.274274779	-0.394958615	-0.117616603	-0.461555271	-0.338015294	-0.307174263	-0.366124176	-0.337779309	-0.338469116	0.173488167	-0.134499441	-0.379131249	-0.376860838
2012	1517	-0.586134498	0.341899565	0.575011817	0.485841169	0.360274573	-0.632228658	-0.596450037	-0.437700248	0.148773278	-0.670807936	-0.819476632	0.904057082	-0.676914567	-0.28291284	0.425272505	-0.175964991	0.166978559	-0.055121498	0.088174059	-0.567943072	-0.41700637	-0.605503862	-0.312525362	-0.567706251	-0.676948614	-0.093215887	-0.954300915	-0.908692048	-0.872108272	-0.870475824	-0.790717338	-0.857202781
1899	1422	-0.438116184	0.278234568	0.379869295	0.542457575	0.422432545	-0.305428811	-0.711991102	-0.036538144	0.069404735	-0.536325379	-0.307273788	0.801234277	-0.421281354	0.29534306	0.254804617	-0.571578805	-0.270062517	-0.255968196	-0.053718054	-0.576790714	-0.216635055	-0.366116685	-0.230575477	-0.831219944	-0.060890216	-0.119042886	-0.243947987	-0.615520505	-0.13353479	-0.240247577	-0.521003829	-0.447276509
1855	220	0.733692645	-0.084917411	-0.160729665	-0.031578371	0.050867648	0.80035654	0.591882963	0.844978843	-0.026069203	0.815602221	0.095873247	-0.133938689	-0.068726658	-0.093842441	-0.258627882	-0.123072236	-0.512539936	0.059294907	-0.070828749	-0.005892323	0.103500898	-0.033513924	0.212589703	0.081990517	0.082705562	0.217741133	0.005280903	-0.152342426	0.0818726	0.119588966	-0.145220541	0.200688304
1633	359	0.435437766	0.361362103	-0.071694662	-0.035664436	-0.074738136	0.502192965	1.145075846	0.188910055	-0.22316882	-0.036193396	0.05261284	-0.359888877	-0.300362194	0.068009035	0.129116846	-0.292353709	-0.406500949	-0.032709376	0.124469257	-0.006256144	-0.153105404	-0.038300733	-0.051460721	-0.109175951	-0.128782628	-0.195211506	-0.17329304	0.05697229	0.189422309	-0.085786837	-0.18172841	-0.067411804
998	1180	-0.606471162	0.122414245	0.137877542	-0.473513975	0.195848738	-0.921519174	-0.601388596	-0.201004809	-0.280939163	-1.610423842	0.615826879	0.523681542	0.094955255	0.46776365	0.211430615	-0.101884972	-0.426774724	0.442654465	-0.449650399	-0.477853236	-0.038152903	0.199090043	-0.404182746	0.392810646	-0.452755719	0.666074648	0.028222795	-0.27593524	0.360151573	-0.551396732	-0.351294738	0.226068972
1025	1503	-0.788499684	-0.502384244	-0.433347382	0.69487173	-0.298039536	0.604031034	-0.751613944	1.034413019	-0.692995192	-0.657706755	-1.02709047	-0.213892643	0.336602285	0.698874938	-0.341001774	-0.003253305	-0.607205977	-0.958157257	-0.615919551	-0.805057727	-0.765244757	-0.829787125	-0.283772712	-0.929458646	-0.15680852	0.905586884	0.28037321	-0.695437989	0.541024216	-0.809332548	-0.752447651	0.294239078
1941	223	0.940142599	0.015305164	-0.183792652	-0.036873981	0.037009464	0.58045674	0.554650562	0.725537239	-0.040025005	0.103451776	0.070055803	-0.188610355	-0.109492475	-0.1783301	-0.347591829	-0.273745515	-0.838233087	-0.05050343	-0.153732384	-0.026744337	0.147757536	-0.051780971	0.143624622	0.014590977	0.059660147	0.060091091	-0.017114594	-0.221002987	0.093212871	0.13343421	-0.124400828	0.124638319
1603	358	0.467818124	0.339301987	-0.147054626	-0.067580864	-0.152464818	0.146146484	1.072839672	0.24245199	-0.317560934	0.151342778	0.038211404	-0.241330953	-0.276349439	0.082384814	-0.022526954	-0.253739486	-0.346836283	-0.024534355	0.035935333	-0.014607443	-0.094828264	-0.010864121	-0.108562472	0.012024761	-0.122227533	-0.112686244	-0.015616047	-0.061515532	0.120208974	0.016077222	-0.218063084	-0.10712744
1025	1470	-0.861003265	-0.569033039	-0.277656529	0.796199509	-0.154185117	0.591457026	-0.540818334	0.925392873	-0.598770045	-0.536670069	-0.826829523	-0.021717448	0.344702659	0.777782203	-0.647251076	-0.025333568	-0.584385657	-0.617747474	-0.645091785	-0.638592935	-0.471660501	-0.481357693	-0.275035529	-0.66101967	-0.003525541	0.927202537	0.374926606	-0.67926055	0.552724426	-0.629292983	-0.543313398	0.326981183
1714	162	0.995327652	0.079806816	-0.003243516	-0.115557323	-0.018541758	0.457737125	0.355720758	0.826222942	-0.339537976	-0.090535594	0.067217794	-0.501903699	-0.15523632	0.077002719	-0.276361907	-0.330424882	-0.149098385	-0.175460387	-0.140543391	-0.152953012	0.09631237	0.060827459	0.054493469	0.17100681	0.041959308	0.135299343	0.123777027	-0.022171783	-0.016616789	0.052387669	-0.082847509	0.096308189
1447	1465	-0.036040872	0.58411404	0.487827205	0.546861639	0.739345021	0.031899402	-0.52550039	0.140162171	0.170397878	-0.14297496	-0.267422098	0.878920264	-0.361146166	0.286625365	0.4177191	0.380852643	-0.048408111	-0.595082864	0.058915002	-0.300979146	-0.248222738	-0.124854488	0.315336144	-0.316592644	-0.510727126	-0.116827589	0.175895467	0.249044921	0.135109242	-0.158564792	-0.496655621	-0.099402243
2132	1702	0.140357145	0.264197352	-0.371508059	-0.457997851	0.068878575	-0.125843549	0.100514994	-0.283609279	-0.658876465	0.022621204	-0.082655435	-0.826640591	-0.461721098	-0.271664156	0.696181456	0.392893935	0.145631109	0.848593843	-0.764946178	-0.010644102	0.158299839	0.349027725	0.172852757	0.149210215	-0.222075447	-0.121823809	0.015848605	-0.183490597	-0.235017911	-0.005186429	0.08009109	-0.199549111
2103	1107	0.221882487	-0.503838094	-0.302718438	-0.426400861	-0.103962142	0.141581873	0.139937587	0.260544562	-0.940958371	0.049336786	-0.054391937	-1.090557499	-0.76212852	-0.040095552	0.318038725	-0.310649371	-0.494125312	1.037803692	-0.71349879	-0.20144958	-0.453691178	-0.001176353	-0.119212512	-0.089742069	-0.587137685	-0.214674888	-0.302878026	-0.356771774	-0.137216738	-0.103902283	-0.178932921	-0.195653449
768	1488	-0.635451146	-0.364304986	-0.915371548	0.843527428	-0.531190397	0.021672925	-0.760278085	0.300008704	-0.754310759	-0.789357548	-0.596081399	-0.680048991	0.11272643	0.397066627	-0.293187129	-0.055508691	-0.962221523	-0.713810653	-0.70298162	-0.646484085	-0.601551431	-0.304694367	-0.388202104	-0.890768895	-0.621834606	0.351882888	-0.03956047	-0.644929486	0.317091919	-0.579049052	-0.79127051	-0.127332874
1512	366	0.498659397	0.518335832	-0.50614434	-0.139662229	-0.239139077	-0.009163431	0.855239571	-0.313664615	-0.575426739	0.214039995	-0.124522084	-0.758776429	-0.813213542	0.269645302	0.324223803	-0.522763738	-0.602374027	0.00846758	0.296360126	-0.244362179	-0.380050522	-0.065096908	-0.555418614	-0.513932563	-0.368463717	-0.636126262	-0.386339334	-0.419179997	0.302745975	-0.10617971	-0.521333818	-0.315223515
1655	157	0.673342428	-0.034010044	0.113300407	-0.007486843	-0.08207003	0.480951053	0.97704898	0.611976705	-0.273072606	0.14123326	0.105757264	-0.293068822	-0.028642495	0.106695275	-0.100568252	-0.031668972	-0.098010003	-0.199432626	-0.143899286	0.155756518	0.19036866	0.102772927	0.152607212	-0.00347944	-0.016571898	0.115955188	0.142520709	-0.027051942	-0.149547563	0.069348195	-0.032445853	0.149091377
1788	162	-0.209887769	0.053464728	-0.203566946	-0.274931805	0.170428015	0.553615662	0.093364687	0.106128644	-0.288517598	0.975357051	0.09228972	-0.837545574	-0.574213172	0.013108273	-0.882683961	-0.743344452	-0.185765835	-0.15781952	-0.137244252	-0.477548667	-0.308019135	-0.079507723	-0.24530427	0.05121633	0.116178147	0.123268614	0.095351796	-0.039577548	0.220691628	0.005786981	-0.039362978	-0.346492973
1891	137	0.621575077	-0.150132989	-0.19927572	-0.005552646	0.031050293	0.944289652	0.201782836	0.334765344	0.018407074	-0.195431876	0.026096413	0.196289115	-0.034235146	-0.080859163	-0.194756464	-0.276298934	-0.17792986	-0.089572975	-0.121828893	0.001791173	0.065857468	0.090021277	0.049070813	0.006813236	-0.182226515	0.064501701	0.01593066	-0.106695498	0.032377693	-0.007775624	-0.14581009	0.186083063
1657	548	0.171009591	-0.341410964	-0.177326843	-0.399341453	-0.475883231	0.161832747	0.569748561	0.236173118	0.625826569	0.307973771	-0.544523269	0.467312194	0.629918024	-0.315916928	0.319019994	0.314678234	0.416296789	0.348575766	0.475349827	-0.530464041	-0.506440123	-0.462088594	-0.542734701	-0.776085052	-0.255521869	-0.661390853	-0.753334601	-0.720056836	-0.440499771	-0.179818352	-1.071992827	-0.620825028
1850	853	-0.068431634	0.227528625	0.727111906	0.017530481	0.121322481	-0.406706371	-0.232301624	-0.276786092	-0.390413965	-0.062946402	0.537700027	-0.64551192	0.174664797	-0.210520128	-0.181515139	0.001754946	-0.426145696	0.002202317	0.022823614	-0.208114439	0.033491482	-0.1921842	-0.062487324	-0.132435016	-0.002056416	-0.405844768	-0.159857652	-0.130582321	-0.211033235	0.026992989	-0.122012997	-0.349920956
1889	157	0.309571738	-0.091799065	-0.080909442	-0.167601277	0.012569562	0.612178352	0.32276764	0.631341375	-0.012129743	0.048357496	-0.011032302	0.041065254	0.062545299	-0.010435646	-0.209616651	0.272321096	-0.229939868	-0.19895833	-0.167162346	-0.030490346	0.073489461	0.059320311	-0.532931048	0.022400334	-0.349185281	0.178113973	0.035368928	-0.042225516	0.099345353	0.082074949	-0.149914128	0.191468907
1622	475	-1.373564473	-0.152828709	0.113083407	0.282957208	-0.143874615	-0.080985787	-0.162006116	-0.12567001	0.07974727	1.417538535	0.35085554	0.163690638	0.367761135	0.498281455	0.245571803	-0.184027581	0.430122951	0.460128393	-0.385787127	-0.058336051	-0.113832318	0.143015358	0.404228325	0.080603876	0.15316023	-0.049968931	0.319822793	0.204656779	0.112919739	0.235271664	0.466512017	0.263635914
1727	162	0.532585997	0.01633963	-0.07666478	-0.038581228	0.103672725	0.688445239	0.123730271	0.766307541	-0.120853026	0.307143392	0.063860821	-0.548598152	-0.253051022	0.046446179	-0.316801855	-0.441708048	-0.155189183	-0.123544836	-0.15891904	-0.167572926	-0.082388298	0.025254801	0.020810177	0.149308906	0.101710222	0.096381038	0.137818102	-0.010313397	0.035608851	0.03487035	-0.077852201	-0.017663755
642	551	-0.187803109	0.040426913	0.03171086	0.648380476	0.189786699	-0.132812793	-0.304477731	0.280376468	-0.324148699	-0.529237363	0.036356643	0.531833561	0.023628089	0.54959668	0.127271902	-0.01395119	-0.300132852	0.280870528	-0.360018483	-0.51833596	-0.385321676	-0.268342653	-0.375274413	-0.127717576	-0.693354892	0.559606014	0.023825611	-0.474811096	0.191127648	-0.73854212	-0.555092399	0.049004481
615	164	-0.188046106	-0.255428984	-0.024631424	-0.295225482	-0.188115301	-0.066968493	-0.293157036	-0.378712596	0.409318824	0.048727558	-0.430085814	0.253233824	0.435897267	0.24293018	0.010666947	-0.1898351	-0.100137648	-0.181954279	0.29922862	-0.207652154	-0.324426	-0.108105912	-0.003918451	-0.339263727	-0.01959457	-0.317112111	-0.101793277	-0.057161741	-0.13977448	0.002443516	-0.088240163	-0.029032084
2156	620	0.503553624	-1.196966291	0.251280207	0.219402711	-0.14178339	0.546153041	-0.960191247	-1.249618555	-0.783548821	0.581497465	0.166221462	0.095986074	-0.12955335	-0.045170601	0.038114482	0.102326338	-0.208221667	-0.117402619	-0.148838123	-0.193036921	-0.077825341	-0.018436022	0.301509843	-1.00279798	-0.414173173	-1.085659794	-0.142196968	-0.214829891	-0.098842763	-1.643862325	-0.117448706	-0.105435977
